student_id,year,department,major,class_level,gender,residency,gpa,status
102783,2018,Arts & Sciences,Mathematics,Freshman,Male,In-State,3.61,Enrolled
102784,2018,Arts & Sciences,Psychology,Senior,Male,In-State,3.62,Graduated
102785,2018,Arts & Sciences,Biology,Junior,Female,Out-of-State,3.52,Enrolled
102786,2018,Arts & Sciences,Biology,Freshman,Male,In-State,3.85,On Leave
102787,2018,Arts & Sciences,Mathematics,Graduate,Male,In-State,3.06,Enrolled
102788,2018,Arts & Sciences,Psychology,Sophomore,Male,Out-of-State,2.36,Graduated
102789,2018,Arts & Sciences,Psychology,Freshman,Female,In-State,2.55,Enrolled
102790,2018,Arts & Sciences,Mathematics,Sophomore,Female,In-State,3.31,Enrolled
102791,2018,Arts & Sciences,History,Sophomore,Female,Out-of-State,2.84,Enrolled
102792,2018,Arts & Sciences,History,Senior,Female,In-State,3.64,Enrolled
102793,2018,Arts & Sciences,Mathematics,Junior,Male,International,3.38,Withdrawn
102794,2018,Arts & Sciences,Psychology,Junior,Male,In-State,2.44,Enrolled
102795,2018,Arts & Sciences,Mathematics,Junior,Female,Out-of-State,2.65,Graduated
102796,2018,Arts & Sciences,Biology,Junior,Female,In-State,3.04,Enrolled
102797,2018,Arts & Sciences,History,Graduate,Male,Out-of-State,3.02,Enrolled
102798,2018,Arts & Sciences,Psychology,Junior,Female,In-State,3.6,Enrolled
102799,2018,Arts & Sciences,Mathematics,Freshman,Male,In-State,3.55,Enrolled
102800,2018,Arts & Sciences,History,Sophomore,Female,In-State,2.74,Graduated
102801,2018,Arts & Sciences,Mathematics,Junior,Female,Out-of-State,2.87,Graduated
102802,2018,Arts & Sciences,Mathematics,Freshman,Female,International,2.56,Enrolled
102803,2018,Arts & Sciences,Mathematics,Freshman,Female,In-State,2.57,Enrolled
102804,2018,Arts & Sciences,Psychology,Junior,Male,Out-of-State,3.21,Enrolled
102805,2018,Arts & Sciences,Psychology,Freshman,Female,In-State,3.16,Graduated
102806,2018,Arts & Sciences,Psychology,Senior,Female,In-State,2.58,On Leave
102807,2018,Arts & Sciences,Psychology,Sophomore,Male,In-State,2.69,Enrolled
102808,2018,Arts & Sciences,Biology,Graduate,Female,In-State,3.38,Graduated
102809,2018,Arts & Sciences,Psychology,Junior,Male,In-State,3.03,Enrolled
102810,2018,Arts & Sciences,Biology,Sophomore,Female,In-State,3.19,Enrolled
102811,2018,Arts & Sciences,Psychology,Freshman,Male,Out-of-State,3.07,Enrolled
102812,2018,Arts & Sciences,History,Sophomore,Male,In-State,3.49,Enrolled
102813,2018,Arts & Sciences,History,Senior,Male,In-State,3.09,On Leave
102814,2018,Arts & Sciences,Mathematics,Freshman,Female,In-State,3.54,Enrolled
102815,2018,Arts & Sciences,Psychology,Senior,Male,In-State,3.07,Enrolled
102816,2018,Arts & Sciences,Psychology,Sophomore,Female,In-State,2.32,Enrolled
102817,2018,Arts & Sciences,Mathematics,Senior,Female,Out-of-State,2.89,Enrolled
102818,2018,Arts & Sciences,Biology,Sophomore,Male,Out-of-State,3.22,Enrolled
102819,2018,Arts & Sciences,Biology,Freshman,Male,Out-of-State,2.52,Enrolled
102820,2018,Arts & Sciences,Mathematics,Freshman,Male,In-State,3.18,Graduated
102821,2018,Arts & Sciences,Psychology,Senior,Male,International,3.26,Enrolled
102822,2018,Arts & Sciences,Mathematics,Senior,Female,International,3.66,Enrolled
102823,2018,Arts & Sciences,Psychology,Senior,Female,Out-of-State,2.98,Graduated
102824,2018,Arts & Sciences,Biology,Junior,Female,International,3.43,Graduated
102825,2018,Arts & Sciences,Mathematics,Graduate,Female,In-State,3.52,Enrolled
102826,2018,Arts & Sciences,History,Junior,Female,In-State,2.14,Enrolled
102827,2018,Arts & Sciences,History,Graduate,Female,Out-of-State,3.54,Graduated
102828,2018,Arts & Sciences,Psychology,Sophomore,Male,In-State,3.28,Enrolled
102829,2018,Arts & Sciences,History,Freshman,Female,In-State,3.39,Enrolled
102830,2018,Arts & Sciences,History,Junior,Male,In-State,2.84,Enrolled
102831,2018,Arts & Sciences,Biology,Senior,Female,Out-of-State,1.97,Enrolled
102832,2018,Arts & Sciences,Psychology,Freshman,Female,In-State,3.53,Enrolled
102833,2018,Arts & Sciences,History,Freshman,Male,International,2.7,Enrolled
102834,2018,Arts & Sciences,Mathematics,Senior,Female,In-State,3.4,Enrolled
102835,2018,Arts & Sciences,Psychology,Sophomore,Male,International,2.01,Enrolled
102836,2018,Arts & Sciences,Mathematics,Freshman,Female,In-State,2.41,Enrolled
102837,2018,Arts & Sciences,Psychology,Freshman,Female,In-State,2.34,Graduated
102838,2018,Arts & Sciences,Biology,Sophomore,Female,In-State,3.1,Enrolled
102839,2018,Arts & Sciences,Mathematics,Freshman,Female,International,2.52,Enrolled
102840,2018,Arts & Sciences,History,Junior,Female,International,3.46,Enrolled
102841,2018,Arts & Sciences,History,Freshman,Female,In-State,3.53,Enrolled
102842,2018,Arts & Sciences,Psychology,Senior,Other,In-State,2.94,Graduated
102843,2018,Arts & Sciences,Biology,Senior,Female,International,2.68,On Leave
102844,2018,Arts & Sciences,Mathematics,Junior,Female,In-State,2.34,Enrolled
102845,2018,Arts & Sciences,Biology,Junior,Female,In-State,3.52,Graduated
102846,2018,Arts & Sciences,Mathematics,Freshman,Male,In-State,3.04,Enrolled
102847,2018,Arts & Sciences,History,Sophomore,Female,In-State,2.89,Graduated
102848,2018,Arts & Sciences,Psychology,Junior,Male,Out-of-State,2.87,Enrolled
102849,2018,Arts & Sciences,Mathematics,Sophomore,Male,Out-of-State,2.85,Enrolled
102850,2018,Arts & Sciences,History,Junior,Female,In-State,3.09,Enrolled
102851,2018,Arts & Sciences,Psychology,Freshman,Female,In-State,2.97,Enrolled
102852,2018,Arts & Sciences,History,Freshman,Female,In-State,3.24,On Leave
102853,2018,Arts & Sciences,Mathematics,Junior,Male,In-State,2.56,Enrolled
102854,2018,Arts & Sciences,Mathematics,Graduate,Female,Out-of-State,2.53,Enrolled
102855,2018,Arts & Sciences,Mathematics,Freshman,Male,In-State,3.51,Enrolled
102856,2018,Arts & Sciences,Psychology,Freshman,Other,In-State,3.34,Enrolled
102857,2018,Arts & Sciences,Psychology,Freshman,Male,Out-of-State,2.97,Enrolled
102858,2018,Arts & Sciences,Biology,Senior,Female,In-State,3.97,Enrolled
102859,2018,Arts & Sciences,Mathematics,Senior,Female,International,3.14,Withdrawn
102860,2018,Arts & Sciences,Biology,Sophomore,Male,In-State,3.05,Enrolled
102861,2018,Arts & Sciences,History,Sophomore,Female,Out-of-State,2.75,Withdrawn
102862,2018,Arts & Sciences,Mathematics,Freshman,Male,In-State,2.89,Graduated
102863,2018,Arts & Sciences,History,Senior,Male,In-State,2.84,Enrolled
102864,2018,Arts & Sciences,Mathematics,Sophomore,Female,In-State,3.51,Enrolled
102865,2018,Arts & Sciences,History,Junior,Female,In-State,3.64,Enrolled
102866,2018,Arts & Sciences,Mathematics,Freshman,Male,In-State,2.59,Enrolled
102867,2018,Arts & Sciences,Biology,Freshman,Male,In-State,3.05,Enrolled
102868,2018,Arts & Sciences,History,Senior,Female,Out-of-State,3.19,Graduated
102869,2018,Arts & Sciences,Psychology,Junior,Male,In-State,3.49,Enrolled
102870,2018,Arts & Sciences,Mathematics,Graduate,Male,Out-of-State,3.15,Withdrawn
102871,2018,Arts & Sciences,History,Senior,Male,In-State,3.56,Enrolled
102872,2018,Arts & Sciences,Biology,Junior,Male,In-State,2.4,Enrolled
102873,2018,Arts & Sciences,Mathematics,Junior,Male,In-State,2.94,Enrolled
102874,2018,Arts & Sciences,Mathematics,Senior,Male,Out-of-State,3.08,Enrolled
102875,2018,Arts & Sciences,Psychology,Graduate,Other,In-State,3.45,Enrolled
102876,2018,Arts & Sciences,History,Graduate,Male,International,3.17,Enrolled
102877,2018,Arts & Sciences,Biology,Senior,Male,In-State,3.13,Enrolled
102878,2018,Arts & Sciences,Psychology,Senior,Female,In-State,3.22,Enrolled
102879,2018,Arts & Sciences,History,Sophomore,Female,Out-of-State,3.22,Enrolled
102880,2018,Arts & Sciences,History,Sophomore,Male,Out-of-State,2.0,Enrolled
102881,2018,Arts & Sciences,History,Sophomore,Female,In-State,2.59,Enrolled
102882,2018,Arts & Sciences,Mathematics,Senior,Female,International,2.73,Enrolled
102883,2018,Arts & Sciences,Biology,Sophomore,Male,International,3.82,Enrolled
102884,2018,Arts & Sciences,Psychology,Junior,Male,In-State,4.0,Enrolled
102885,2018,Arts & Sciences,Mathematics,Sophomore,Other,Out-of-State,2.83,Enrolled
102886,2018,Arts & Sciences,Psychology,Junior,Female,Out-of-State,2.86,Enrolled
102887,2018,Arts & Sciences,History,Junior,Female,Out-of-State,2.69,Enrolled
102888,2018,Arts & Sciences,Mathematics,Sophomore,Female,Out-of-State,2.5,Enrolled
102889,2018,Arts & Sciences,History,Sophomore,Male,Out-of-State,3.0,Enrolled
102890,2018,Arts & Sciences,Psychology,Freshman,Female,Out-of-State,3.14,Enrolled
102891,2018,Arts & Sciences,Biology,Junior,Male,In-State,3.36,Enrolled
102892,2018,Arts & Sciences,History,Senior,Male,International,2.28,Enrolled
102893,2018,Arts & Sciences,Biology,Senior,Female,In-State,2.55,Enrolled
102894,2018,Arts & Sciences,History,Graduate,Male,In-State,2.54,Enrolled
102895,2018,Arts & Sciences,History,Freshman,Male,In-State,3.44,Enrolled
102896,2018,Arts & Sciences,Biology,Freshman,Male,In-State,3.45,Enrolled
102897,2018,Arts & Sciences,Biology,Junior,Male,In-State,2.93,Enrolled
102898,2018,Arts & Sciences,Mathematics,Sophomore,Female,In-State,2.82,Enrolled
102899,2018,Arts & Sciences,Psychology,Graduate,Male,In-State,3.13,Graduated
102900,2018,Arts & Sciences,Biology,Senior,Female,In-State,3.14,Enrolled
102901,2018,Arts & Sciences,History,Sophomore,Male,In-State,3.55,Graduated
102902,2018,Arts & Sciences,Biology,Senior,Female,In-State,3.9,Enrolled
102903,2018,Arts & Sciences,Mathematics,Freshman,Female,Out-of-State,3.15,Enrolled
102904,2018,Arts & Sciences,History,Graduate,Male,In-State,2.62,Enrolled
102905,2018,Arts & Sciences,History,Senior,Female,In-State,3.03,Enrolled
102906,2018,Arts & Sciences,History,Senior,Male,Out-of-State,2.93,Enrolled
102907,2019,Arts & Sciences,History,Junior,Female,International,2.58,Graduated
102908,2019,Arts & Sciences,History,Sophomore,Female,In-State,2.72,Graduated
102909,2019,Arts & Sciences,Mathematics,Graduate,Male,Out-of-State,4.0,Graduated
102910,2019,Arts & Sciences,History,Senior,Female,International,3.34,Enrolled
102911,2019,Arts & Sciences,Psychology,Senior,Male,Out-of-State,3.54,Enrolled
102912,2019,Arts & Sciences,History,Junior,Male,International,3.26,Enrolled
102913,2019,Arts & Sciences,Biology,Graduate,Female,In-State,3.26,Enrolled
102914,2019,Arts & Sciences,Biology,Freshman,Female,In-State,2.86,Graduated
102915,2019,Arts & Sciences,Biology,Sophomore,Male,Out-of-State,3.92,Enrolled
102916,2019,Arts & Sciences,History,Junior,Female,In-State,2.85,Enrolled
102917,2019,Arts & Sciences,History,Freshman,Male,In-State,2.67,Enrolled
102918,2019,Arts & Sciences,Biology,Junior,Female,Out-of-State,3.15,Enrolled
102919,2019,Arts & Sciences,Mathematics,Sophomore,Female,In-State,2.65,Enrolled
102920,2019,Arts & Sciences,Biology,Freshman,Male,In-State,3.56,Enrolled
102921,2019,Arts & Sciences,Mathematics,Junior,Female,In-State,3.33,Enrolled
102922,2019,Arts & Sciences,History,Senior,Female,In-State,2.96,Enrolled
102923,2019,Arts & Sciences,Biology,Freshman,Male,In-State,3.86,Enrolled
102924,2019,Arts & Sciences,Biology,Freshman,Female,Out-of-State,2.51,Enrolled
102925,2019,Arts & Sciences,Mathematics,Freshman,Female,Out-of-State,2.59,Graduated
102926,2019,Arts & Sciences,Mathematics,Sophomore,Female,In-State,2.84,Enrolled
102927,2019,Arts & Sciences,Mathematics,Sophomore,Female,In-State,3.35,Enrolled
102928,2019,Arts & Sciences,History,Sophomore,Other,In-State,3.33,Withdrawn
102929,2019,Arts & Sciences,Psychology,Senior,Female,In-State,3.64,Enrolled
102930,2019,Arts & Sciences,Psychology,Graduate,Female,In-State,3.89,Enrolled
102931,2019,Arts & Sciences,Biology,Junior,Female,Out-of-State,3.36,Enrolled
102932,2019,Arts & Sciences,Biology,Sophomore,Female,International,2.63,Enrolled
102933,2019,Arts & Sciences,Mathematics,Sophomore,Female,In-State,3.07,Enrolled
102934,2019,Arts & Sciences,Psychology,Junior,Female,Out-of-State,3.38,Enrolled
102935,2019,Arts & Sciences,Mathematics,Junior,Male,International,4.0,Enrolled
102936,2019,Arts & Sciences,Biology,Graduate,Female,In-State,2.85,Enrolled
102937,2019,Arts & Sciences,Mathematics,Sophomore,Male,In-State,2.21,Enrolled
102938,2019,Arts & Sciences,History,Sophomore,Male,In-State,3.67,Enrolled
102939,2019,Arts & Sciences,Mathematics,Senior,Female,In-State,3.49,Withdrawn
102940,2019,Arts & Sciences,Biology,Graduate,Female,Out-of-State,3.88,On Leave
102941,2019,Arts & Sciences,Psychology,Graduate,Female,International,3.21,Enrolled
102942,2019,Arts & Sciences,Biology,Junior,Female,In-State,3.83,Enrolled
102943,2019,Arts & Sciences,Mathematics,Freshman,Male,In-State,2.74,Graduated
102944,2019,Arts & Sciences,Biology,Sophomore,Female,In-State,3.44,Withdrawn
102945,2019,Arts & Sciences,Mathematics,Junior,Female,International,3.78,Enrolled
102946,2019,Arts & Sciences,Biology,Graduate,Male,Out-of-State,3.19,Enrolled
102947,2019,Arts & Sciences,Mathematics,Freshman,Male,Out-of-State,3.12,Enrolled
102948,2019,Arts & Sciences,Biology,Freshman,Male,Out-of-State,3.71,Enrolled
102949,2019,Arts & Sciences,History,Sophomore,Female,Out-of-State,3.49,Enrolled
102950,2019,Arts & Sciences,Psychology,Senior,Female,In-State,3.32,Enrolled
102951,2019,Arts & Sciences,Psychology,Graduate,Female,In-State,2.95,Enrolled
102952,2019,Arts & Sciences,Mathematics,Sophomore,Female,Out-of-State,3.22,Enrolled
102953,2019,Arts & Sciences,Psychology,Sophomore,Male,International,2.76,Enrolled
102954,2019,Arts & Sciences,History,Freshman,Male,International,2.49,Enrolled
102955,2019,Arts & Sciences,Biology,Senior,Male,Out-of-State,3.45,Graduated
102956,2019,Arts & Sciences,History,Junior,Female,Out-of-State,3.22,Withdrawn
102957,2019,Arts & Sciences,Biology,Senior,Female,In-State,3.68,Enrolled
102958,2019,Arts & Sciences,Mathematics,Sophomore,Male,International,3.08,Enrolled
102959,2019,Arts & Sciences,Psychology,Senior,Male,Out-of-State,3.04,Enrolled
102960,2019,Arts & Sciences,History,Junior,Female,In-State,3.06,Enrolled
102961,2019,Arts & Sciences,History,Freshman,Male,Out-of-State,2.63,Enrolled
102962,2019,Arts & Sciences,Biology,Sophomore,Male,Out-of-State,3.58,Enrolled
102963,2019,Arts & Sciences,Biology,Freshman,Male,In-State,4.0,On Leave
102964,2019,Arts & Sciences,Mathematics,Junior,Male,In-State,4.0,Enrolled
102965,2019,Arts & Sciences,Psychology,Senior,Male,In-State,3.83,Enrolled
102966,2019,Arts & Sciences,Psychology,Freshman,Female,In-State,3.36,Enrolled
102967,2019,Arts & Sciences,History,Junior,Male,In-State,3.23,Enrolled
102968,2019,Arts & Sciences,Biology,Graduate,Male,In-State,2.25,Enrolled
102969,2019,Arts & Sciences,Biology,Junior,Male,In-State,2.91,Enrolled
102970,2019,Arts & Sciences,History,Graduate,Female,In-State,3.29,Enrolled
102971,2019,Arts & Sciences,Biology,Sophomore,Female,In-State,3.63,Enrolled
102972,2019,Arts & Sciences,Biology,Sophomore,Male,International,3.02,Enrolled
102973,2019,Arts & Sciences,History,Senior,Male,Out-of-State,2.53,Withdrawn
102974,2019,Arts & Sciences,Mathematics,Junior,Male,Out-of-State,3.47,Enrolled
102975,2019,Arts & Sciences,Mathematics,Graduate,Female,Out-of-State,3.67,Enrolled
102976,2019,Arts & Sciences,History,Junior,Male,In-State,2.39,Enrolled
102977,2019,Arts & Sciences,Psychology,Sophomore,Female,In-State,3.54,Enrolled
102978,2019,Arts & Sciences,Psychology,Graduate,Male,Out-of-State,2.47,Enrolled
102979,2019,Arts & Sciences,Mathematics,Sophomore,Female,In-State,3.04,Enrolled
102980,2019,Arts & Sciences,Biology,Sophomore,Female,In-State,3.17,Enrolled
102981,2019,Arts & Sciences,History,Junior,Female,Out-of-State,3.31,Enrolled
102982,2019,Arts & Sciences,Mathematics,Junior,Male,International,4.0,Enrolled
102983,2019,Arts & Sciences,History,Freshman,Male,In-State,2.83,Enrolled
102984,2019,Arts & Sciences,Mathematics,Sophomore,Female,In-State,3.36,Enrolled
102985,2019,Arts & Sciences,History,Sophomore,Male,International,2.58,Enrolled
102986,2019,Arts & Sciences,Biology,Senior,Female,International,3.44,Enrolled
102987,2019,Arts & Sciences,Psychology,Freshman,Male,Out-of-State,2.82,Enrolled
102988,2019,Arts & Sciences,Psychology,Sophomore,Male,In-State,2.53,On Leave
102989,2019,Arts & Sciences,History,Freshman,Male,Out-of-State,2.8,Graduated
102990,2019,Arts & Sciences,Psychology,Sophomore,Female,In-State,4.0,Graduated
102991,2019,Arts & Sciences,Mathematics,Sophomore,Male,Out-of-State,2.59,Enrolled
102992,2019,Arts & Sciences,History,Freshman,Male,In-State,3.76,Withdrawn
102993,2019,Arts & Sciences,Biology,Freshman,Male,In-State,3.9,Graduated
102994,2019,Arts & Sciences,History,Senior,Male,In-State,3.21,Enrolled
102995,2019,Arts & Sciences,Biology,Sophomore,Female,In-State,3.03,Enrolled
102996,2019,Arts & Sciences,Mathematics,Senior,Female,In-State,3.61,Enrolled
102997,2019,Arts & Sciences,Psychology,Freshman,Female,Out-of-State,3.36,Graduated
102998,2019,Arts & Sciences,History,Sophomore,Female,In-State,3.59,Graduated
102999,2019,Arts & Sciences,Psychology,Freshman,Male,In-State,3.7,Enrolled
103000,2019,Arts & Sciences,Mathematics,Junior,Male,In-State,3.09,Withdrawn
103001,2019,Arts & Sciences,History,Graduate,Female,Out-of-State,3.29,Enrolled
103002,2019,Arts & Sciences,History,Senior,Female,International,2.91,Enrolled
103003,2019,Arts & Sciences,Psychology,Junior,Female,Out-of-State,2.81,Enrolled
103004,2019,Arts & Sciences,Mathematics,Junior,Female,In-State,2.79,Enrolled
103005,2019,Arts & Sciences,History,Graduate,Female,In-State,3.0,Enrolled
103006,2019,Arts & Sciences,History,Senior,Male,Out-of-State,3.16,Enrolled
103007,2019,Arts & Sciences,History,Sophomore,Male,Out-of-State,3.3,Enrolled
103008,2019,Arts & Sciences,Mathematics,Graduate,Female,In-State,4.0,Enrolled
103009,2019,Arts & Sciences,Psychology,Junior,Female,Out-of-State,3.57,Enrolled
103010,2019,Arts & Sciences,Psychology,Junior,Female,Out-of-State,3.69,Graduated
103011,2019,Arts & Sciences,Biology,Freshman,Female,Out-of-State,3.11,Enrolled
103012,2019,Arts & Sciences,Mathematics,Sophomore,Male,In-State,2.99,Enrolled
103013,2019,Arts & Sciences,History,Sophomore,Female,Out-of-State,2.95,Graduated
103014,2019,Arts & Sciences,History,Freshman,Male,Out-of-State,3.12,Enrolled
103015,2019,Arts & Sciences,Biology,Senior,Male,In-State,2.93,Enrolled
103016,2019,Arts & Sciences,Biology,Freshman,Female,Out-of-State,2.82,Enrolled
103017,2019,Arts & Sciences,History,Sophomore,Female,In-State,2.78,Enrolled
103018,2019,Arts & Sciences,History,Senior,Male,In-State,3.09,Enrolled
103019,2019,Arts & Sciences,Biology,Senior,Male,Out-of-State,3.25,Enrolled
103020,2019,Arts & Sciences,Mathematics,Sophomore,Female,Out-of-State,3.83,Enrolled
103021,2019,Arts & Sciences,Biology,Junior,Male,In-State,3.65,Enrolled
103022,2019,Arts & Sciences,Mathematics,Junior,Female,In-State,3.08,Graduated
103023,2019,Arts & Sciences,Biology,Sophomore,Female,International,3.44,Enrolled
103024,2019,Arts & Sciences,History,Freshman,Male,In-State,3.64,Enrolled
103025,2019,Arts & Sciences,History,Senior,Female,In-State,2.05,Enrolled
103026,2019,Arts & Sciences,History,Junior,Female,In-State,3.43,Enrolled
103027,2019,Arts & Sciences,Psychology,Junior,Male,In-State,2.5,Enrolled
103028,2019,Arts & Sciences,Psychology,Junior,Female,Out-of-State,2.94,Enrolled
103029,2019,Arts & Sciences,Biology,Senior,Female,International,3.48,Enrolled
103030,2019,Arts & Sciences,History,Senior,Male,International,3.52,Enrolled
103031,2019,Arts & Sciences,Biology,Senior,Male,Out-of-State,3.93,Enrolled
